0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	1	0	89	0	2	110	154	31	85	0	90	87	24	1	35	25	0	19	103	0	12	52	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	4	2	0	0	1	0	1	0	0	1	0	2	2	3	1	4	0	1	0	2	3	3
0	0	2	0	0	0	1	1	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0
1333	746	2009	23209	1642	2833	7611	36979	12743	17575	1363	24062	22879	48405	13912	14708	27499	43726	35817	15187	18851	64916	55714	38751
0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0	0	3	1	0	0	0	0	0	3	0	0	0	1	0	0	1	0	17	1	0	0	40	0
243	283	974	15145	963	1479	4169	18664	6715	7197	564	15792	11239	14697	6079	4834	7427	10837	13387	3995	9010	25627	17381	10863
0	0	0	2	0	0	1	2	0	0	0	1	0	3	2	0	2	19	2	2	0	1	4	4
1	1	1	15	1	0	0	1	0	4	0	2	0	57	1	52	64	256	79	33	51	252	295	270
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	1	27	369	63	0	129	695	289	250	37	313	448	853	84	126	397	412	286	170	253	352	402	489
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	2	5	34	591	32	215	61	67	8	1	45	24	10	0	2	1	0	0	1	28	1	17
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	4	50	162	21	33	78	156	191	43	23	144	254	885	271	425	214	689	487	113	341	1291	905	684
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	34	6	0	0	0	0	16
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
32	34	52	360	16	17	149	1076	328	207	26	111	410	626	214	146	415	271	76	160	119	230	687	253
19	1	0	390	14	34	75	630	254	177	47	335	145	275	57	90	209	295	260	113	213	363	302	259
49	2	48	550	24	95	158	1218	96	700	19	612	402	596	149	189	520	511	321	210	195	645	743	364
1	0	0	48	1	0	39	1	33	101	0	141	28	14	1	1	0	29	15	10	0	47	0	68
24	0	0	235	4	28	38	330	71	240	2	30	235	181	13	110	140	135	107	26	102	274	189	119
50	1	136	487	28	21	273	908	338	441	21	149	551	984	294	156	370	428	535	157	275	692	502	546
7	1	0	18	1	0	0	128	0	15	0	0	7	25	0	0	33	37	6	0	0	4	34	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
1	0	0	73	0	0	21	49	30	15	0	109	44	28	0	17	9	38	76	0	0	57	123	106
7	0	6	128	0	35	47	224	79	88	17	288	136	335	182	13	94	123	132	78	69	274	113	148
8	1	1	230	15	29	82	135	109	66	0	87	213	349	0	78	158	173	81	57	85	301	155	100
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	28	0	0	0	38	7
8	0	0	15	0	0	40	147	11	3	0	0	39	96	1	23	41	30	0	0	0	10	2	21
3	1	0	34	13	5	8	0	0	0	0	0	44	13	0	0	23	14	31	0	18	16	0	25
0	0	0	42	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	14	0	3
11	21	0	122	1	0	84	0	100	0	0	0	90	183	96	62	119	80	25	10	17	128	171	32
10	19	30	144	34	0	31	186	169	0	0	55	67	71	1	48	27	25	23	23	64	146	43	115
0	0	0	0	0	0	0	0	5	0	0	34	0	2	0	0	0	0	0	3	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	6	0	0	0	3	3	0	0	3	7	7	6	11	6	7	0	2	2	11	3	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	26	0	51	3	0	10	1	0	24	0	1	8	5	15	1	15	33	7	35	0	49	12	19
1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
38	23	66	251	53	89	156	641	159	573	74	110	812	567	339	278	320	807	613	81	114	493	691	400
4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	26
0	0	0	0	0	1	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
0	12	0	91	5	0	48	202	65	78	2	20	109	78	61	34	53	114	44	77	59	179	87	105
15	76	11	199	24	24	192	833	122	1	23	573	453	526	172	279	353	267	171	97	120	490	409	91
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0
3	1	0	43	0	38	0	0	0	0	0	0	9	108	39	97	39	92	0	7	4	16	184	23
21	77	13	118	3	0	105	138	33	46	22	197	135	354	129	334	200	261	86	78	127	206	181	136
4	0	0	1	0	0	0	136	0	0	0	0	0	22	0	0	2	23	0	0	0	0	21	22
0	0	0	6	0	0	0	112	0	0	0	0	39	15	0	12	0	51	36	6	0	30	17	0
0	20	0	52	0	0	8	0	1	3	0	1	42	25	0	0	0	6	5	0	0	0	43	32
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	42	14	81	0	0	0	152	86	16	6	70	17	40	31	0	55	35	58	2	0	59	59	25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	10	0	26	0	17
